Date/Time,EMS:ashp supply fan Cooling [J](Hourly),EMS:ashp supply fan Heating [J](Hourly),ASHP CLG COIL:Cooling Coil Total Cooling Energy [J](Hourly),ASHP CLG COIL:Cooling Coil Electric Energy [J](Hourly),ASHP HTG COIL:Heating Coil Heating Energy [J](Hourly),ASHP HTG COIL:Heating Coil Electric Energy [J](Hourly),ASHP HTG COIL:Heating Coil Defrost Electric Energy [J](Hourly),ASHP HTG COIL:Heating Coil Crankcase Heater Electric Energy [J](Hourly),ASHP SUPP HTG COIL:Heating Coil Heating Energy [J](Hourly),ASHP SUPP HTG COIL:Heating Coil Electric Energy [J](Hourly),WATER USE CONNECTIONS 1:Water Use Connections Plant Hot Water Energy [J](Hourly),WATER HEATER:Water Heater Tank Temperature [C](Hourly),WATER HEATER:Water Heater Use Side Mass Flow Rate [kg/s](Hourly),WATER HEATER:Water Heater Use Side Outlet Temperature [C](Hourly),WATER HEATER:Water Heater Source Side Mass Flow Rate [kg/s](Hourly),WATER HEATER:Water Heater Source Side Inlet Temperature [C](Hourly),WATER HEATER:Water Heater Source Side Outlet Temperature [C](Hourly),WATER HEATER:Water Heater Source Side Heat Transfer Rate [W](Hourly),WATER HEATER:Water Heater Source Side Heat Transfer Energy [J](Hourly),WATER HEATER:Water Heater Heating Energy [J](Hourly),WATER HEATER:Water Heater Electric Energy [J](Hourly),WATER HEATER:Water Heater Off Cycle Parasitic Electric Energy [J](Hourly),WATER HEATER:Water Heater On Cycle Parasitic Electric Energy [J](Hourly),DESUPERHEATER:Water Heater Heating Energy [J](Hourly),WH SETPOINT TEMP:Schedule Value [](Hourly) 
 06/19  18:00:00,345385.56135990869,0.0,6644540.067505276,1339618.2578208054,0.0,0.0,0.0,0.0,0.0,0.0,6519124.882173366,52.22081750748969,0.012376546451236483,52.22081750748969,0.12189024856497391,53.30904177018047,52.22081750748969,554.9317884313189,1997754.4383527479,1366829.9428460806,1708537.4285576007,0.0,0.0,1996039.5813315204,52.6666666666667 
 06/19  19:00:00,338562.24114068117,0.0,6545689.908661024,1298902.6067005224,0.0,0.0,0.0,0.0,0.0,0.0,107467.80429026425,53.16015534437533,0.00020366972225080746,53.16015534437533,0.11968309774814191,54.249072532556819,53.16015534437533,544.9328878579074,1961758.3962884667,0.0,0.0,0.0,0.0,1961148.1288403865,52.6666666666667 
 06/19  20:00:00,282578.1141542995,0.0,5457871.195528395,1084217.7957961253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.95584140351772,0.0,55.95584140351772,0.09969960001660544,57.045983748437759,55.95584140351772,454.5938001204477,1636537.6804336119,0.0,0.0,0.0,0.0,1635522.24783113,52.6666666666667 
 06/19  21:00:00,245589.57989982976,0.0,4761735.976878621,932269.214494567,0.0,0.0,0.0,0.0,0.0,0.0,552889.6871145819,57.70895689533513,0.0009580363952831198,57.70895689533513,0.08645008240993887,58.803191276981959,57.70895689533513,395.7654387303267,1424755.5794291762,0.0,0.0,0.0,0.0,1423501.2978432968,52.6666666666667 
 06/19  22:00:00,225062.1745337332,0.0,4377488.377554447,846891.8160799695,0.0,0.0,0.0,0.0,0.0,0.0,148477.3682767706,59.37409804116439,0.0002443925558131172,59.37409804116439,0.07761123739070011,60.47120140619037,59.37409804116439,356.27924248094726,1282605.27293141,0.0,0.0,0.0,0.0,1281296.1789722655,52.6666666666667 
 06/19  23:00:00,201133.54657495797,0.0,3908586.596289436,756814.0112182513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.92225681469129,0.0,59.92225681469129,0.0,59.92225681469129,59.92225681469129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/19  24:00:00,169361.39662179395,0.0,3303303.976865571,630778.5184695234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.76722498763498,0.0,59.76722498763498,0.0,59.76722498763498,59.76722498763498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/20  01:00:00,140917.94259724985,0.0,2756386.2937261078,520495.411606291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.61290293278078,0.0,59.61290293278078,0.0,59.61290293278078,59.61290293278078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/20  02:00:00,118702.28085646963,0.0,2320303.5715085219,438433.22563712848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.45928733841291,0.0,59.45928733841291,0.0,59.45928733841291,59.45928733841291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/20  03:00:00,99822.89046559326,0.0,1950849.8335268556,368723.76923792468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.306374822934227,0.0,59.306374822934227,0.0,59.306374822934227,59.306374822934227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/20  04:00:00,83063.34955244135,0.0,1630620.6283740584,303902.86552772807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.15416200710616,0.0,59.15416200710616,0.0,59.15416200710616,59.15416200710616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/20  05:00:00,67144.82904247366,0.0,1318262.3152804878,245689.34812932087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.00264550885102,0.0,59.00264550885102,0.0,59.00264550885102,59.00264550885102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/20  06:00:00,58869.582675313075,0.0,1156186.0872236938,215434.20459917855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.85182204450946,0.0,58.85182204450946,0.0,58.85182204450946,58.85182204450946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/20  07:00:00,77221.28519951458,0.0,1499047.7368929634,290684.88052941477,0.0,0.0,0.0,0.0,0.0,0.0,646044.5801044346,58.12289246592138,0.0010546479081064615,58.12289246592138,0.0,58.12289246592138,58.12289246592138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/20  08:00:00,145057.78842843369,0.0,2761337.4066751727,574737.2926148444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.40428265122537,0.0,57.40428265122537,0.0,57.40428265122537,57.40428265122537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/20  09:00:00,228947.9310725729,0.0,4273400.500373023,957020.204569272,0.0,0.0,0.0,0.0,0.0,0.0,1424101.0440463138,57.10475923423716,0.00237461460553104,57.10475923423716,0.08049968118453969,58.184203321266377,57.10475923423716,363.56245690833875,1308824.8448700195,0.0,0.0,0.0,0.0,1307605.1762355737,52.6666666666667 
 06/20  10:00:00,324544.2721298657,0.0,5987125.3183733629,1405148.7979378689,0.0,0.0,0.0,0.0,0.0,0.0,950960.170637569,58.040122137452708,0.0015654461678667068,58.040122137452708,0.11442241115182471,59.113432636452419,58.040122137452708,513.8154074548683,1849735.4668375257,0.0,0.0,0.0,0.0,1848068.5290778082,52.6666666666667 
 06/20  11:00:00,403735.71658552889,0.0,7393397.167407335,1788918.65550536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.419258089196059,0.0,59.419258089196059,0.059771436313326,60.48917757616916,59.419258089196059,267.5933591411748,963336.0929082293,0.0,0.0,0.0,0.0,962329.0216462155,52.6666666666667 
 06/20  12:00:00,458011.5641116966,0.0,8355405.525363793,2055360.562823058,0.0,0.0,0.0,0.0,0.0,0.0,362938.21808992107,59.59103618929216,0.0005837667669951034,59.59103618929216,0.0,59.59103618929216,59.59103618929216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/20  13:00:00,503462.7769430267,0.0,9099862.525460566,2312679.9201675385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.10892179653638,0.0,59.10892179653638,0.0,59.10892179653638,59.10892179653638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/20  14:00:00,580346.6877643017,0.0,10398510.22237296,2729013.597949191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.95760572407388,0.0,58.95760572407388,0.0,58.95760572407388,58.95760572407388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/20  15:00:00,652390.8666746153,0.0,11638951.332635895,3107163.4385030099,0.0,0.0,0.0,0.0,0.0,0.0,582569.9658274383,58.290058290108238,0.0009391299810602532,58.290058290108238,0.0,58.290058290108238,58.290058290108238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/20  16:00:00,711101.9074251808,0.0,12703782.156112796,3386706.0612186549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.63127628631985,0.0,57.63127628631985,0.0,57.63127628631985,57.63127628631985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/20  17:00:00,732564.8633119392,0.0,13437151.151855823,3286715.92190528,0.0,0.0,0.0,0.0,0.0,0.0,422518.1920653174,57.114922802942327,0.000696676799029247,57.114922802942327,0.0,57.114922802942327,57.114922802942327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/20  18:00:00,663595.9496032177,0.0,12386108.924801182,2842737.218475862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.604232490800118,0.0,56.604232490800118,0.0,56.604232490800118,56.604232490800118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/20  19:00:00,553061.6945247921,0.0,10445421.917220617,2288159.520789473,0.0,0.0,0.0,0.0,0.0,0.0,94239.85969596912,56.38209300144371,0.0001575038215353513,56.38209300144371,0.0,56.38209300144371,56.38209300144371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/20  20:00:00,484380.4890981604,0.0,9474628.473903172,1839485.8194092473,0.0,0.0,0.0,0.0,0.0,0.0,4983436.125692587,53.08955684588909,0.009237224865175626,53.08955684588909,0.17157281251187396,54.18509993055608,53.08955684588909,786.351815061515,2830866.534221454,0.0,0.0,0.0,0.0,2828528.573328105,52.6666666666667 
 06/20  21:00:00,391840.6437579955,0.0,7676822.832304106,1475198.3573593598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.288043939495057,0.0,55.288043939495057,0.1386616500919356,56.38457378584164,55.288043939495057,635.8476811883932,2289051.652278215,0.0,0.0,0.0,0.0,2288005.297415866,52.6666666666667 
 06/20  22:00:00,355428.6854998213,0.0,6960567.82314531,1338241.2254294235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.86994962141091,0.0,58.86994962141091,0.12552472417789768,59.96831406874219,58.86994962141091,576.7870163325524,2076433.2587971888,0.0,0.0,0.0,0.0,2074702.2621436835,52.6666666666667 
 06/20  23:00:00,303148.1200631396,0.0,5929833.468097461,1141443.0053561503,0.0,0.0,0.0,0.0,0.0,0.0,3955613.2150349689,56.85482067183184,0.0066925109847838829,56.85482067183184,0.10672453067282839,57.955577659724017,56.85482067183184,491.6348935073299,1769885.6166263875,0.0,0.0,0.0,0.0,1767819.1183634029,52.6666666666667 
 06/20  24:00:00,275936.9672845473,0.0,5389990.821420208,1038869.9386357202,0.0,0.0,0.0,0.0,0.0,0.0,26869.32643267305,57.58117910852593,0.00004524631253792222,57.58117910852593,0.09716989820746781,58.68033676619037,57.58117910852593,446.79631605443486,1608466.7377959656,0.0,0.0,0.0,0.0,1607215.1900139817,52.6666666666667 
 06/21  01:00:00,238559.06882250586,0.0,4675176.5648397109,888989.5978302454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.40213956283379,0.0,59.40213956283379,0.05952239149809953,60.50401728499156,59.40213956283379,274.4368913854074,987972.8089874667,0.0,0.0,0.0,0.0,986944.1388064169,52.6666666666667 
 06/21  02:00:00,209831.98963646577,0.0,4107829.973243175,781897.7183376307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.92225503627616,0.0,59.92225503627616,0.0,59.92225503627616,59.92225503627616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/21  03:00:00,182975.55510923739,0.0,3579583.136181268,681825.737878604,0.0,0.0,0.0,0.0,0.0,0.0,244157.22068945829,59.539753164073029,0.00040202004831994207,59.539753164073029,0.0,59.539753164073029,59.539753164073029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/21  04:00:00,157025.05996997405,0.0,3081851.5710408019,580325.522675246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.160435364162129,0.0,59.160435364162129,0.0,59.160435364162129,59.160435364162129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/21  05:00:00,133291.9256459476,0.0,2626811.4904782439,487921.5133820562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.00888819115818,0.0,59.00888819115818,0.0,59.00888819115818,59.00888819115818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/21  06:00:00,115792.65091586329,0.0,2282087.83680721,423906.74061169059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.85803435067085,0.0,58.85803435067085,0.0,58.85803435067085,58.85803435067085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/21  07:00:00,146174.1644518786,0.0,2860026.6871284076,544798.8691486294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.70787052257566,0.0,58.70787052257566,0.0,58.70787052257566,58.70787052257566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/21  08:00:00,211802.46718907939,0.0,4169056.5883297466,782970.3709217323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5583927077261,0.0,58.5583927077261,0.0,58.5583927077261,58.5583927077261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/21  09:00:00,264030.4649550481,0.0,5003882.9739192719,1068922.8814102712,0.0,0.0,0.0,0.0,0.0,0.0,10140389.241426636,52.52592946875011,0.019170909437470138,52.52592946875011,0.09286967166727206,53.612304527298828,52.52592946875011,422.1688842599867,1519807.9833359523,5326342.627837948,6657928.284797434,0.0,0.0,1518201.463832386,52.6666666666667 
 06/21  10:00:00,334155.68029182168,0.0,6261355.124307849,1396970.3484652164,0.0,0.0,0.0,0.0,0.0,0.0,7148732.704937641,51.62262654053138,0.01391366140950485,51.62262654053138,0.1180950819026005,52.69998892357279,51.62262654053138,532.0828466954628,1915498.248103666,4664642.811207818,5830803.514009772,0.0,0.0,1914581.3681932665,52.6666666666667 
 06/21  11:00:00,400271.42565072057,0.0,7439306.799489291,1715269.342091082,0.0,0.0,0.0,0.0,0.0,0.0,441735.1651717473,53.79925631201781,0.0008304140443272915,53.79925631201781,0.14177108007655166,54.87203141050237,53.79925631201781,635.9679869943875,2289484.753179795,0.0,0.0,0.0,0.0,2288644.0353950934,52.6666666666667 
 06/21  12:00:00,437441.63283804678,0.0,8103394.23494621,1894180.633184755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.887197563978919,0.0,57.887197563978919,0.15493870627712184,58.95919644139045,57.887197563978919,694.7417913926281,2501070.4490134615,0.0,0.0,0.0,0.0,2499393.7170327415,52.6666666666667 
 06/21  13:00:00,464229.2104794846,0.0,8558593.842358167,2035553.1694444784,0.0,0.0,0.0,0.0,0.0,0.0,49685.23360592874,59.549202550179739,0.00009019712882024766,59.549202550179739,0.04868244898107977,60.62094103671396,59.549202550179739,218.32785646527825,785980.2832750017,0.0,0.0,0.0,0.0,785124.754998241,52.6666666666667 
 06/21  14:00:00,534698.1039959202,0.0,9673175.707630726,2456176.3816041115,0.0,0.0,0.0,0.0,0.0,0.0,13585.568506387284,59.90848338319165,0.00002418958061719051,59.90848338319165,0.0,59.90848338319165,59.90848338319165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/21  15:00:00,601499.846902441,0.0,10896525.767459186,2762903.226716717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.739783194166879,0.0,59.739783194166879,0.0,59.739783194166879,59.739783194166879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/21  16:00:00,700497.1397482982,0.0,12654792.988302418,3251839.542198975,0.0,0.0,0.0,0.0,0.0,0.0,33383.06064109613,59.55243839865866,0.00005872530324008802,59.55243839865866,0.0,59.55243839865866,59.55243839865866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/21  17:00:00,746649.9414266836,0.0,13771441.788863579,3307550.02457226,0.0,0.0,0.0,0.0,0.0,0.0,224360.9943028296,59.15368622871539,0.0003793859523437888,59.15368622871539,0.0,59.15368622871539,59.15368622871539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/21  18:00:00,752989.0979528568,0.0,13945821.44248479,3300478.522435182,0.0,0.0,0.0,0.0,0.0,0.0,878035.8497913256,58.00176526680343,0.0014437187513459084,58.00176526680343,0.0,58.00176526680343,58.00176526680343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/21  19:00:00,685934.9190050348,0.0,12865829.350000179,2901865.768575406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.07842799248388,0.0,57.07842799248388,0.0,57.07842799248388,57.07842799248388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/21  20:00:00,590926.1325263368,0.0,11108027.587058649,2469253.4075121835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.936385311339467,0.0,56.936385311339467,0.0,56.936385311339467,56.936385311339467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/21  21:00:00,510122.93754079678,0.0,9742432.974940472,2040004.913396188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.79499169731428,0.0,56.79499169731428,0.0,56.79499169731428,56.79499169731428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/21  22:00:00,459592.0407349451,0.0,8843605.714318816,1799643.6140528869,0.0,0.0,0.0,0.0,0.0,0.0,336928.9428288391,56.360237943377018,0.0005632885832094866,56.360237943377018,0.0,56.360237943377018,56.360237943377018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/21  23:00:00,411735.95522240406,0.0,7941091.287494663,1597174.9629095228,0.0,0.0,0.0,0.0,0.0,0.0,434748.33879423726,55.54722398854364,0.0007481777851524699,55.54722398854364,0.0,55.54722398854364,55.54722398854364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/21  24:00:00,361502.1648185025,0.0,6993469.27167665,1386910.1460626156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.759833317758168,0.0,57.759833317758168,0.1276748751912307,58.85030842413751,57.759833317758168,582.3890575984482,2096600.6073544136,0.0,0.0,0.0,0.0,2095094.8544348167,52.6666666666667 
 06/22  01:00:00,314512.10265443575,0.0,6101802.28461094,1193622.8816103424,0.0,0.0,0.0,0.0,0.0,0.0,450782.7738481129,59.56075247192594,0.0007450660045149871,59.56075247192594,0.07860030335105969,60.6544369347217,59.56075247192594,359.7138667726597,1294969.920381575,0.0,0.0,0.0,0.0,1293589.9234153566,52.6666666666667 
 06/22  02:00:00,272963.25923490026,0.0,5333435.433831142,1016427.5503230611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.92225610311049,0.0,59.92225610311049,0.0,59.92225610311049,59.92225610311049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/22  03:00:00,230916.84527214996,0.0,4543905.8594493339,844557.9450342504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.76722377283364,0.0,59.76722377283364,0.0,59.76722377283364,59.76722377283364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/22  04:00:00,194469.92724817978,0.0,3836107.389268976,705696.8095791561,0.0,0.0,0.0,0.0,0.0,0.0,466646.4210015084,59.19403407957508,0.000747469202567215,59.19403407957508,0.0,59.19403407957508,59.19403407957508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/22  05:00:00,163282.97956864097,0.0,3232661.290799467,587219.7334162748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.62739223729886,0.0,58.62739223729886,0.0,58.62739223729886,58.62739223729886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/22  06:00:00,154493.8827696448,0.0,3059234.1843726665,555668.8735225373,0.0,0.0,0.0,0.0,0.0,0.0,2944302.5125118989,56.20176560962282,0.005034284066867512,56.20176560962282,0.05418005938035895,57.310214097575329,56.20176560962282,251.29877652897509,904675.5955043103,0.0,0.0,0.0,0.0,903725.764473801,52.6666666666667 
 06/22  07:00:00,150386.9073105115,0.0,2940718.0581419735,555404.8440367215,0.0,0.0,0.0,0.0,0.0,0.0,663598.1584775797,54.96382155319706,0.0011666985707971373,54.96382155319706,0.05279648410452783,56.06394277475749,54.96382155319706,242.95473827376686,874637.0577855606,0.0,0.0,0.0,0.0,874030.7255446737,52.6666666666667 
 06/22  08:00:00,178345.10423910657,0.0,3416645.980849141,691768.4239354815,0.0,0.0,0.0,0.0,0.0,0.0,8436238.725707667,51.97120143867192,0.016264678847717177,51.97120143867192,0.06269560291667249,53.059875736845068,51.97120143867192,285.5127279304287,1027845.8205495433,5271129.208018565,6588911.510023206,0.0,0.0,1027103.6011961555,52.6666666666667 
 06/22  09:00:00,273765.4866768248,0.0,5166800.427143026,1107651.2736109289,0.0,0.0,0.0,0.0,0.0,0.0,1682921.2856251498,50.9474496705798,0.003339008728260169,50.9474496705798,0.09661942210029352,52.02633580826873,50.9474496705798,435.88155352253696,1569173.592681133,0.0,0.0,0.0,0.0,1568612.925188489,52.6666666666667 
 06/22  10:00:00,360963.5441342922,0.0,6771492.877600462,1493083.541317572,0.0,0.0,0.0,0.0,0.0,0.0,25872.264128843908,53.44957451794649,0.00005130054420832067,53.44957451794649,0.12775150640461042,54.52433597997125,53.44957451794649,574.1083132500199,2066789.9277000719,0.0,0.0,0.0,0.0,2066144.1047295083,52.6666666666667 
 06/22  11:00:00,430688.1465527616,0.0,7946685.297517213,1864114.6749219413,0.0,0.0,0.0,0.0,0.0,0.0,6565932.33276651,51.760779729550879,0.01277222780902891,51.760779729550879,0.1525434211320942,52.829266248055898,51.760779729550879,681.7474831862237,2454290.939470405,2832018.4282184585,3540023.035273073,0.0,0.0,2452699.9931097889,52.6666666666667 
 06/22  12:00:00,480490.6287595822,0.0,8831058.381330999,2106002.8621296535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.686787078223527,0.0,55.686787078223527,0.17054229563231214,56.75222516461393,55.686787078223527,759.83849699167,2735418.589170012,0.0,0.0,0.0,0.0,2734265.310865163,52.6666666666667 
 06/22  13:00:00,529619.8769785543,0.0,9700108.38696028,2345820.5830545935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.94699026555421,0.0,58.94699026555421,0.08959604127530062,60.394561021320509,58.94699026555421,542.6076523583799,1953387.5484901679,0.0,0.0,0.0,0.0,1436041.4984251885,52.6666666666667 
 06/22  14:00:00,586115.3278002704,0.0,10579862.282020523,2691272.205191669,0.0,0.0,0.0,0.0,0.0,0.0,608266.2853517804,59.33813828349342,0.0010373736504860872,59.33813828349342,0.0,59.33813828349342,59.33813828349342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/22  15:00:00,632255.0840042606,0.0,11540364.656593645,2835929.4474369829,0.0,0.0,0.0,0.0,0.0,0.0,443043.109787416,58.21473541270374,0.0007203944869253013,58.21473541270374,0.0,58.21473541270374,58.21473541270374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/22  16:00:00,727569.7450960699,0.0,13037482.867457167,3419806.3469881585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.677200448331038,0.0,57.677200448331038,0.0,57.677200448331038,57.677200448331038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/22  17:00:00,777125.5766037442,0.0,14083222.110589559,3567797.5538990565,0.0,0.0,0.0,0.0,0.0,0.0,474386.0850622026,57.11397860749978,0.0007868029118422839,57.11397860749978,0.0,57.11397860749978,57.11397860749978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/22  18:00:00,729666.2164397955,0.0,13668919.515409261,3085830.0267028745,0.0,0.0,0.0,0.0,0.0,0.0,51075.185386475285,56.51269997465023,0.00008562945972917815,56.51269997465023,0.0,56.51269997465023,56.51269997465023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/22  19:00:00,615203.3224744534,0.0,11756832.497398902,2459345.5621936756,0.0,0.0,0.0,0.0,0.0,0.0,1919982.0153834392,58.6902672741865,0.003118633167381189,58.6902672741865,0.21867149014654439,59.77032857394477,58.6902672741865,988.0672346557649,3557042.0447607536,0.0,0.0,0.0,0.0,3554044.5148981448,52.6666666666667 
 06/22  20:00:00,535467.2136226274,0.0,10248570.874265612,2119862.830779255,0.0,0.0,0.0,0.0,0.0,0.0,1215809.6911510276,59.759801850772849,0.0019260194941513793,59.759801850772849,0.10972802339979493,60.84291159451953,59.759801850772849,497.3360788022284,1790409.8836880224,0.0,0.0,0.0,0.0,1788412.8777547996,52.6666666666667 
 06/22  21:00:00,478272.50461273998,0.0,9136616.412023684,1893318.6336576443,0.0,0.0,0.0,0.0,0.0,0.0,448886.1562059722,59.52164733503705,0.00070940252943488,59.52164733503705,0.0,59.52164733503705,59.52164733503705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/22  22:00:00,443443.4078149793,0.0,8501244.615121413,1735402.6126979872,0.0,0.0,0.0,0.0,0.0,0.0,2701777.3803857,58.47542367739248,0.004392929583651993,58.47542367739248,0.14510583601972533,59.561016712078757,58.47542367739248,659.185781280896,2373068.8126112257,0.0,0.0,0.0,0.0,2370469.6880698415,52.6666666666667 
 06/22  23:00:00,393475.08199334077,0.0,7598885.022663146,1508824.4790065853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.381688022395419,0.0,59.381688022395419,0.06320940017473627,60.47112403753697,59.381688022395419,288.1432577701162,1037315.7279724183,0.0,0.0,0.0,0.0,1036244.3095577149,52.6666666666667 
 06/22  24:00:00,344944.0379520301,0.0,6651160.271512589,1322654.8654028457,0.0,0.0,0.0,0.0,0.0,0.0,193855.62126507986,59.7453532497321,0.00031214713821277833,59.7453532497321,0.0,59.7453532497321,59.7453532497321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/23  01:00:00,301684.36671235549,0.0,5834839.942927975,1144294.1894705147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.41520125260762,0.0,59.41520125260762,0.0,59.41520125260762,59.41520125260762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/23  02:00:00,263464.7041632334,0.0,5109014.9884096649,990564.6695645651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.26248839138889,0.0,59.26248839138889,0.0,59.26248839138889,59.26248839138889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/23  03:00:00,227812.87161218463,0.0,4432008.039031692,847710.7057010991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.11047439391301,0.0,59.11047439391301,0.0,59.11047439391301,59.11047439391301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 06/23  04:00:00,197197.84986892629,0.0,3847860.470682996,727719.2182207664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.959155895811338,0.0,58.959155895811338,0.0,58.959155895811338,58.959155895811338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
