Date/Time,EMS:ashp supply fan Cooling [J](Hourly),EMS:ashp supply fan Heating [J](Hourly),ASHP CLG COIL:Cooling Coil Total Cooling Energy [J](Hourly),ASHP CLG COIL:Cooling Coil Electric Energy [J](Hourly),ASHP HTG COIL:Heating Coil Heating Energy [J](Hourly),ASHP HTG COIL:Heating Coil Electric Energy [J](Hourly),ASHP HTG COIL:Heating Coil Defrost Electric Energy [J](Hourly),ASHP HTG COIL:Heating Coil Crankcase Heater Electric Energy [J](Hourly),ASHP SUPP HTG COIL:Heating Coil Heating Energy [J](Hourly),ASHP SUPP HTG COIL:Heating Coil Electric Energy [J](Hourly),WATER USE CONNECTIONS 1:Water Use Connections Plant Hot Water Energy [J](Hourly),WATER HEATER:Water Heater Tank Temperature [C](Hourly),WATER HEATER:Water Heater Use Side Mass Flow Rate [kg/s](Hourly),WATER HEATER:Water Heater Use Side Outlet Temperature [C](Hourly),WATER HEATER:Water Heater Source Side Mass Flow Rate [kg/s](Hourly),WATER HEATER:Water Heater Source Side Inlet Temperature [C](Hourly),WATER HEATER:Water Heater Source Side Outlet Temperature [C](Hourly),WATER HEATER:Water Heater Source Side Heat Transfer Rate [W](Hourly),WATER HEATER:Water Heater Source Side Heat Transfer Energy [J](Hourly),WATER HEATER:Water Heater Heating Energy [J](Hourly),WATER HEATER:Water Heater Electric Energy [J](Hourly),WATER HEATER:Water Heater Off Cycle Parasitic Electric Energy [J](Hourly),WATER HEATER:Water Heater On Cycle Parasitic Electric Energy [J](Hourly),DESUPERHEATER:Water Heater Heating Energy [J](Hourly),WH SETPOINT TEMP:Schedule Value [](Hourly) 
 03/14  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.558076600846337,0.0,51.558076600846337,0.0,51.78583414610255,51.558076600846337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 03/14  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.44066315070799,0.0,51.44066315070799,0.0,51.558076600846337,51.44066315070799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 03/14  08:00:00,28655.636499369168,0.0,592562.5008773598,101878.29497792117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3952240224686,0.0,51.3952240224686,0.010049535649128867,51.92498520678439,51.3952240224686,22.261976312729684,80143.11472582686,0.0,0.0,0.0,0.0,73241.80268786168,52.6666666666667 
 03/14  09:00:00,35815.799646989784,0.0,732852.2677039094,130390.01831810427,0.0,0.0,0.0,0.0,0.0,0.0,5172144.53975762,51.58369014298977,0.00814652281827532,51.58369014298977,0.01256326201629078,51.876811632398197,51.58369014298977,15.39886493490041,55435.913765641475,5308448.645145519,6635560.806431898,0.0,0.0,91045.08485388426,52.6666666666667 
 03/14  10:00:00,139379.12284044369,0.0,2816484.908056762,525589.5325690924,0.0,0.0,0.0,0.0,0.0,0.0,35175.41760247266,52.336967113247,0.000055336952577534609,52.336967113247,0.04902214731944997,52.0615150727077,52.336967113247,-56.465887831811809,-203277.1961945225,588943.3410854708,736179.1763568384,0.0,0.0,352484.41365975808,52.6666666666667 
 03/14  11:00:00,275085.73881141268,0.0,5458978.144836297,1091328.5456657008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.53762075993419,0.0,52.53762075993419,0.09707285618347718,52.80991015767526,52.53762075993419,110.53433400200955,397923.6024072344,0.0,0.0,0.0,0.0,690852.6587638826,52.6666666666667 
 03/14  12:00:00,339652.7891514983,0.0,6755830.826849257,1347432.9250304015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.895760942992968,0.0,52.895760942992968,0.12005497109102596,53.010690145389947,52.895760942992968,57.7036831543838,207733.2593557817,0.0,0.0,0.0,0.0,854641.0988310578,52.6666666666667 
 03/14  13:00:00,399849.26833969188,0.0,7964735.4401814709,1586254.8129256005,0.0,0.0,0.0,0.0,0.0,0.0,326416.95893708997,53.1238713426015,0.0005044577310383036,53.1238713426015,0.1415387576772802,53.36871400201913,53.1238713426015,144.93246730678519,521756.8823044267,0.0,0.0,0.0,0.0,1007331.0032573863,52.6666666666667 
 03/14  14:00:00,454440.2954390081,0.0,9057156.087990486,1802926.554461649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.47750983771084,0.0,53.47750983771084,0.1610834044276197,53.59639912361358,53.47750983771084,80.09503284168886,288342.1182300799,0.0,0.0,0.0,0.0,1145399.3411961236,52.6666666666667 
 03/14  15:00:00,496386.6950474213,0.0,9986193.528433977,1929222.6897062748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84843240078197,0.0,53.84843240078197,0.17612304393179796,53.95168418042004,53.84843240078197,76.05746830601832,273806.88590166598,0.0,0.0,0.0,0.0,1256704.0542569797,52.6666666666667 
 03/14  16:00:00,527223.8493404662,0.0,10558249.981439054,2068323.429867148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.221319408475419,0.0,54.221319408475419,0.18718853326906699,54.32120389519123,54.221319408475419,78.2024482146554,281528.81357275947,0.0,0.0,0.0,0.0,1331708.914473701,52.6666666666667 
 03/14  17:00:00,522877.223374789,0.0,10602810.136416816,1989172.5180940442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.595097697000898,0.0,54.595097697000898,0.185591351401266,54.69685321699756,54.595097697000898,78.99038112778482,284365.37206002537,0.0,0.0,0.0,0.0,1328060.6705929426,52.6666666666667 
 03/14  18:00:00,535396.740036984,0.0,10886903.069518716,2019437.0427898369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.97138598254886,0.0,54.97138598254886,0.19006634034519255,55.07102750861408,54.97138598254886,79.21723007722554,285182.02827801197,0.0,0.0,0.0,0.0,1361215.5587200428,52.6666666666667 
 03/14  19:00:00,389961.5135503045,0.0,7954418.702158365,1444396.7053109459,0.0,0.0,0.0,0.0,0.0,0.0,13399764.382269547,51.832615234121117,0.02095716034648069,51.832615234121117,0.13786934777153637,55.44919068031526,51.832615234121117,2085.7146143713737,7508572.611736945,4427692.836251018,5534616.045313772,0.0,0.0,991281.3125065292,52.6666666666667 
 03/14  20:00:00,345975.51483354999,0.0,7072480.5785388569,1269450.259226311,0.0,0.0,0.0,0.0,0.0,0.0,15679759.803223588,51.81844718331498,0.02460834932811042,51.81844718331498,0.12234945212831705,52.31048501976623,51.81844718331498,251.75474429523008,906317.0794628282,14632420.562149369,18290525.70268671,0.0,0.0,879813.018045545,52.6666666666667 
 03/14  21:00:00,270948.6697156962,0.0,5544542.6974729229,986638.7962538584,0.0,0.0,0.0,0.0,0.0,0.0,584899.3095725705,51.86573564037204,0.0009126771615155091,51.86573564037204,0.09562458704352753,52.29715133728329,51.86573564037204,172.51413741515723,621050.894694566,0.0,0.0,0.0,0.0,688835.5481664963,52.6666666666667 
 03/14  22:00:00,233184.63010911353,0.0,4769155.45180037,849115.9026921821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.11237038708701,0.0,52.11237038708701,0.08221150365875248,52.344713165761508,52.11237038708701,79.87645727342874,287555.2461843435,0.0,0.0,0.0,0.0,592552.0569191363,52.6666666666667 
 03/14  23:00:00,191656.73200015605,0.0,3916207.522838813,697893.6725682265,0.0,0.0,0.0,0.0,0.0,0.0,65714.67603425586,52.358551554503957,0.00010265557635435934,52.358551554503957,0.06748769885112475,52.591560127727557,52.358551554503957,65.76121181132979,236740.36252078723,0.0,0.0,0.0,0.0,486643.48545308629,52.6666666666667 
 03/14  24:00:00,151945.53511291225,0.0,3100687.11040608,553293.4558418068,0.0,0.0,0.0,0.0,0.0,0.0,17991.71792442067,52.56700813679808,0.000028069393336985456,52.56700813679808,0.05344141251892645,52.83776977374599,52.56700813679808,60.512612937879129,217845.40657636486,0.0,0.0,0.0,0.0,385380.76284645686,52.6666666666667 
 03/15  01:00:00,119021.7514429639,0.0,2425136.9774263228,433410.35492729846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.76813936756856,0.0,52.76813936756856,0.04182080594897238,53.0460770672003,52.76813936756856,48.61053379102526,174997.92164769094,0.0,0.0,0.0,0.0,301487.413959171,52.6666666666667 
 03/15  02:00:00,92498.15466609925,0.0,1891770.0140799799,333879.4306407046,0.0,0.0,0.0,0.0,0.0,0.0,44240.326404220345,52.90131062632233,0.00006894527289176038,52.90131062632233,0.03247515330459171,53.24848137350103,52.90131062632233,47.15119426091451,169744.29933929223,0.0,0.0,0.0,0.0,234736.4648728847,52.6666666666667 
 03/15  03:00:00,68399.05290232275,0.0,1398147.449424226,246891.41837703359,0.0,0.0,0.0,0.0,0.0,0.0,299774.83979763198,52.788353280999647,0.0004633676385990989,52.788353280999647,0.02399727857674315,53.38177278342987,52.788353280999647,59.55610040464136,214401.9614567089,0.0,0.0,0.0,0.0,173500.19308841413,52.6666666666667 
 03/15  04:00:00,49171.6086731259,0.0,1004891.5173963558,177487.73775397766,0.0,0.0,0.0,0.0,0.0,0.0,1162949.826987046,51.84040802401792,0.001813387391990304,51.84040802401792,0.017243499708002317,53.268945133269877,51.84040802401792,103.01673349493402,370860.24058176248,0.0,0.0,0.0,0.0,124704.06206663673,52.6666666666667 
 03/15  05:00:00,35675.78832743035,0.0,729150.0614519169,128772.75624753426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.270998070226287,0.0,51.270998070226287,0.012511620601179089,52.321003489116367,51.270998070226287,54.93294853768636,197758.61473567089,0.0,0.0,0.0,0.0,90484.04717923902,52.6666666666667 
 03/15  06:00:00,26909.655373233236,0.0,550382.2190125212,97129.07249807079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.37156310121913,0.0,51.37156310121913,0.009437490062591774,51.75187711819116,51.37156310121913,15.008470313241837,54030.49312767061,0.0,0.0,0.0,0.0,68292.20652650777,52.6666666666667 
 03/15  07:00:00,28429.962814832124,0.0,581923.7357329421,102614.48092098143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.368565756664697,0.0,51.368565756664697,0.009970637663304942,51.85275663342096,51.368565756664697,20.187209217525877,72673.95318309315,0.0,0.0,0.0,0.0,72197.39003771849,52.6666666666667 
 03/15  08:00:00,36529.36224506083,0.0,748747.9611340023,131843.0796559399,0.0,0.0,0.0,0.0,0.0,0.0,440012.57220815485,51.048690479420027,0.000695851652375749,51.048690479420027,0.01281395731449266,51.85022068230347,51.048690479420027,42.94775298435055,154611.91074366199,0.0,0.0,0.0,0.0,92874.8363333142,52.6666666666667 
 03/15  09:00:00,58022.96955188958,0.0,1185675.6355470354,211257.29842624605,0.0,0.0,0.0,0.0,0.0,0.0,569201.5063294105,51.84037621393984,0.0008978758173092393,51.84037621393984,0.020368172297973106,51.529384270502308,51.84037621393984,-26.485790884250588,-95348.84718330212,1165613.0071481849,1457016.258935231,0.0,0.0,147332.77037999454,52.6666666666667 
 03/15  10:00:00,109232.04347351389,0.0,2238174.3476008439,397679.6772743415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.780873044714947,0.0,51.780873044714947,0.03838347638608884,52.321683088990528,51.780873044714947,86.8025719358732,312489.25896914358,0.0,0.0,0.0,0.0,278000.2291860548,52.6666666666667 
 03/15  11:00:00,135988.54203103929,0.0,2766952.5987414678,503593.4787802345,0.0,0.0,0.0,0.0,0.0,0.0,595505.4996017627,51.69195447543061,0.0009339514659489549,51.69195447543061,0.04782106841419286,52.26021562967096,51.69195447543061,113.6394040436188,409101.8545570277,0.0,0.0,0.0,0.0,344940.40661361705,52.6666666666667 
 03/15  12:00:00,218298.38723384817,0.0,4395374.042401781,830418.1203199845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.858642060521699,0.0,51.858642060521699,0.07693843085826428,52.16800585143025,51.858642060521699,99.53044860577315,358309.6149807833,0.0,0.0,0.0,0.0,551157.7671620612,52.6666666666667 
 03/15  13:00:00,312151.4297405901,0.0,6270729.281638929,1200126.7222116516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.20980835971724,0.0,52.20980835971724,0.11028625846139878,52.33342376889883,52.20980835971724,57.01100577806748,205239.6208010429,0.0,0.0,0.0,0.0,787941.8441561158,52.6666666666667 
 03/15  14:00:00,392095.37398484177,0.0,7818234.777032919,1538260.7355539315,0.0,0.0,0.0,0.0,0.0,0.0,622757.9313393933,52.33219935375915,0.0009668184639216902,52.33219935375915,0.13880809417323118,52.682244854384617,52.33219935375915,203.19552828936205,731503.9018417033,0.0,0.0,0.0,0.0,986817.8860931445,52.6666666666667 
 03/15  15:00:00,463694.06985546418,0.0,9211045.032435595,1839973.8677594006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.679771035429137,0.0,52.679771035429137,0.16446374201923545,52.80315192300697,52.679771035429137,84.8585920959662,305490.93154547837,0.0,0.0,0.0,0.0,1165537.149629941,52.6666666666667 
 03/15  16:00:00,524927.4587698848,0.0,10388958.911577115,2103180.5925120229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.05399428587178,0.0,53.05399428587178,0.18646138378784853,53.149333030174059,53.05399428587178,74.34531021297977,267643.1167667272,0.0,0.0,0.0,0.0,1317530.3383219012,52.6666666666667 
 03/15  17:00:00,530764.4737659831,0.0,10535855.786750826,2106310.3887399018,0.0,0.0,0.0,0.0,0.0,0.0,894193.0626473294,53.1724087039278,0.0013608321446859813,53.1724087039278,0.18853246277190387,53.523975360813619,53.1724087039278,277.206676935147,997944.0369665292,0.0,0.0,0.0,0.0,1333353.4638212876,52.6666666666667 
 03/15  18:00:00,452024.12663708507,0.0,9065204.364838243,1738289.5288260864,0.0,0.0,0.0,0.0,0.0,0.0,11309175.92046443,51.62933703175814,0.017791379728714818,51.62933703175814,0.16021294301154555,53.6450282175219,51.62933703175814,1350.622703167406,4862241.731402662,5132757.55746378,6415946.946829725,0.0,0.0,1139430.9965974095,52.6666666666667 
 03/15  19:00:00,385516.96143095949,0.0,7839545.664461107,1428041.486427257,0.0,0.0,0.0,0.0,0.0,0.0,2296266.9454294128,50.907124392299149,0.0036524282316405959,50.907124392299149,0.1364904978653596,52.10522998839236,50.907124392299149,683.7680160179089,2461564.857664472,0.0,0.0,0.0,0.0,977440.832320257,52.6666666666667 
 03/15  20:00:00,308730.9553085338,0.0,6288392.686479768,1132843.7053568967,0.0,0.0,0.0,0.0,0.0,0.0,35040.90645009924,51.204531440150088,0.00005611592278245699,51.204531440150088,0.10911380029939894,51.383820493463108,51.204531440150088,81.80002208521718,294480.0795067818,0.0,0.0,0.0,0.0,782708.5257015233,52.6666666666667 
 03/15  21:00:00,229631.2693944239,0.0,4701951.061331511,828885.1980017375,0.0,0.0,0.0,0.0,0.0,0.0,5311952.245609902,51.545767133057669,0.008387115429514127,51.545767133057669,0.08097482765437188,51.6832560846536,51.545767133057669,46.5534780460383,167592.52096573788,5501811.073884655,6877263.8423558189,0.0,0.0,583330.3867265536,52.6666666666667 
 03/15  22:00:00,204072.08605728017,0.0,4189011.994471768,731464.8881675451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.27945331411429,0.0,52.27945331411429,0.07190165031625755,52.02540487911472,52.27945331411429,-76.38550641010771,-274987.82307638778,486498.48334302517,608123.1041787815,0.0,0.0,518956.54621586509,52.6666666666667 
 03/15  23:00:00,179408.63209115194,0.0,3664810.3605394416,647596.3423011826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.389458889056957,0.0,52.389458889056957,0.06314930151056016,52.75807919371097,52.389458889056957,97.34507864645453,350442.2831272363,0.0,0.0,0.0,0.0,454824.144440222,52.6666666666667 
 03/15  24:00:00,150052.79235816824,0.0,3047082.503991126,546417.8483395708,0.0,0.0,0.0,0.0,0.0,0.0,809031.4896235293,52.194690005424707,0.001260232692660598,52.194690005424707,0.052772295062405948,52.866720745327139,52.194690005424707,148.31400826453328,533930.4297523198,0.0,0.0,0.0,0.0,379001.9902848782,52.6666666666667 
 03/16  01:00:00,118279.58889597334,0.0,2410432.1755723876,426940.6437158053,0.0,0.0,0.0,0.0,0.0,0.0,587592.6352609043,51.82943094725308,0.0009175421948770509,51.82943094725308,0.041566189710569297,52.67312309070043,51.82943094725308,146.65126440930667,527944.551873504,0.0,0.0,0.0,0.0,299254.1645343016,52.6666666666667 
 03/16  02:00:00,95593.54657614262,0.0,1946893.8759162683,345053.2858162196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.888281644461027,0.0,51.888281644461027,0.03357889721319818,52.307822154135667,51.888281644461027,58.91051055636708,212077.8380029215,0.0,0.0,0.0,0.0,241728.80221397335,52.6666666666667 
 03/16  03:00:00,74225.65298745425,0.0,1511070.6716866696,267924.51355069197,0.0,0.0,0.0,0.0,0.0,0.0,625015.8430415049,51.608428026285199,0.0009824534906229749,51.608428026285199,0.026057467532501888,52.36678786031106,51.608428026285199,82.6362715855798,297490.5777080873,0.0,0.0,0.0,0.0,187628.398443003,52.6666666666667 
 03/16  04:00:00,63359.499447408845,0.0,1283989.2167736905,230724.3760732169,0.0,0.0,0.0,0.0,0.0,0.0,67046.14252946305,51.398087703450418,0.00010577669907956602,51.398087703450418,0.022239141098935275,52.08580067112515,51.398087703450418,63.95279043599761,230230.0455695914,0.0,0.0,0.0,0.0,159754.94924557227,52.6666666666667 
 03/16  05:00:00,43677.52887663602,0.0,884776.7392666406,159052.38073557043,0.0,0.0,0.0,0.0,0.0,0.0,2521128.798111179,51.63598863509116,0.003976282383365978,51.63598863509116,0.015324153587953183,51.875504757435859,51.63598863509116,15.348034186885311,55252.92307278712,2582262.149032692,3227827.686290865,0.0,0.0,110091.35250023318,52.6666666666667 
 03/16  06:00:00,56961.89737563155,0.0,1155257.0656547107,207428.2681878576,0.0,0.0,0.0,0.0,0.0,0.0,3528608.362492256,51.54693045930571,0.005576674411043028,51.54693045930571,0.019989922525001887,52.11377030843214,51.54693045930571,47.382350865445967,170576.46311560548,3844385.1226072919,4805481.403259114,0.0,0.0,143720.71880370839,52.6666666666667 
 03/16  07:00:00,40377.65234231506,0.0,819150.9084162164,147036.17030457833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.50648293613423,0.0,52.50648293613423,0.01416421384404993,52.02502498019572,52.50648293613423,-28.518513297427217,-102666.64787073797,203635.3607403903,254544.20092548789,0.0,0.0,101902.54345883381,52.6666666666667 
 03/16  08:00:00,33883.776822450214,0.0,691167.8199985436,122307.58741481419,0.0,0.0,0.0,0.0,0.0,0.0,1281594.700105194,51.5397838871755,0.002028213289508183,51.5397838871755,0.011879027916533692,52.98644680061638,51.5397838871755,71.86653419951984,258719.5231182714,1192229.8230009408,1490287.2787511759,0.0,0.0,85796.23437562758,52.6666666666667 
 03/16  09:00:00,61839.3948740995,0.0,1257456.9529892023,225186.12259988438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.36800183973961,0.0,52.36800183973961,0.021705366780279488,52.01854018606774,52.36800183973961,-31.72141726441177,-114197.10215188237,0.0,0.0,0.0,0.0,156372.5118785365,52.6666666666667 
 03/16  10:00:00,91453.3504137993,0.0,1862689.6378469,333019.5845908592,0.0,0.0,0.0,0.0,0.0,0.0,255718.24036873517,52.205849858936229,0.0004014749542322473,52.205849858936229,0.03211325259948309,52.84722251512503,52.205849858936229,86.13253043955274,310077.1095823899,0.0,0.0,0.0,0.0,231578.7070539824,52.6666666666667 
 03/16  11:00:00,190551.2537419949,0.0,3845716.9190451095,711597.5747708881,0.0,0.0,0.0,0.0,0.0,0.0,3232010.964480432,51.46954472137745,0.005104821402115303,51.46954472137745,0.06709361886903288,52.6819220335624,51.46954472137745,340.16555334411006,1224595.9920387963,1273104.54098513,1591380.6762314125,0.0,0.0,480654.263019656,52.6666666666667 
 03/16  12:00:00,289775.68452555107,0.0,5784251.030318303,1114361.068136396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.51782660887161,0.0,51.51782660887161,0.10233681871776342,51.942015365536267,51.51782660887161,181.5113331348141,653440.7992853307,0.0,0.0,0.0,0.0,727587.994758894,52.6666666666667 
 03/16  13:00:00,374826.8329783777,0.0,7393648.438951617,1487560.888512277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9188476118802,0.0,51.9188476118802,0.13267404912165488,51.986997586114899,51.9188476118802,37.81009248541992,136116.33294751173,0.0,0.0,0.0,0.0,936690.0462559575,52.6666666666667 
 03/16  14:00:00,427231.8507406657,0.0,8396012.130872285,1711940.254650363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.25832450342069,0.0,52.25832450342069,0.15141022365503144,52.38674756620938,52.25832450342069,81.31289054550682,292726.40596382456,0.0,0.0,0.0,0.0,1066073.1031605919,52.6666666666667 
 03/16  15:00:00,338477.3052564075,0.0,6812530.406011405,1276873.4297707955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.59103756365179,0.0,52.59103756365179,0.11965077815414661,52.73218009038744,52.59103756365179,70.6238206010917,254245.7541639301,0.0,0.0,0.0,0.0,853179.310805154,52.6666666666667 
 03/16  16:00:00,228571.4941359336,0.0,4700529.860286919,819283.7028138776,0.0,0.0,0.0,0.0,0.0,0.0,9267298.417210868,51.66824033828004,0.0146125722480938,51.66824033828004,0.08054881001873929,53.07133503124008,51.66824033828004,472.6477759235862,1701531.9933249104,7360224.442620941,9200280.553276176,0.0,0.0,582167.8367332872,52.6666666666667 
 03/16  17:00:00,171451.3195889845,0.0,3548766.00983861,604987.4667250036,0.0,0.0,0.0,0.0,0.0,0.0,124432.36181650222,52.05709427963627,0.0001955298058020141,52.05709427963627,0.060352098177486348,52.15062485637131,52.05709427963627,23.60568545631105,84980.46764271979,0.0,0.0,0.0,0.0,438091.1869813186,52.6666666666667 
 03/16  18:00:00,186929.6313392767,0.0,3868376.7653182439,659597.5363633621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.243178296092619,0.0,52.243178296092619,0.06581644210791653,52.539280247834117,52.243178296092619,81.49638833920614,293386.9980211421,0.0,0.0,0.0,0.0,477559.78963048188,52.6666666666667 
 03/16  19:00:00,186380.21255293463,0.0,3853658.59022634,657646.183767888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.529524719326499,0.0,52.529524719326499,0.06561653910477167,52.725052706781969,52.529524719326499,53.65393893485347,193154.1801654725,0.0,0.0,0.0,0.0,475801.67538220385,52.6666666666667 
 03/16  20:00:00,43387.5091389205,0.0,900437.5056748048,151197.05811099465,0.0,0.0,0.0,0.0,0.0,0.0,24576278.47097892,47.327476394532428,0.043066880237829809,47.327476394532428,0.015214565518725012,53.013976228377298,47.327476394532428,361.8204927432834,1302553.7738758203,19000981.653911495,23751227.067389367,0.0,0.0,110914.58289928353,52.6666666666667 
 03/16  21:00:00,70364.19169050857,0.0,1460808.70308743,245202.04346376909,0.0,0.0,0.0,0.0,0.0,0.0,511621.32766248917,51.104661847582878,0.0008502156045948053,51.104661847582878,0.024747850427069674,47.81063452966381,51.104661847582878,-340.7539986321479,-1226714.3950757324,5810710.408461028,7263388.0105762849,0.0,0.0,179930.82092532176,52.6666666666667 
 03/16  22:00:00,45526.761025613785,0.0,945086.2917408022,158653.16115003397,0.0,0.0,0.0,0.0,0.0,0.0,4079045.557584619,51.63332487023582,0.0064445461983815778,51.63332487023582,0.01597581723933581,51.588888287476759,51.63332487023582,-2.968722710760014,-10687.40175873605,4277844.097651142,5347305.122063926,0.0,0.0,116410.02042208036,52.6666666666667 
 03/16  23:00:00,9389.730233782635,0.0,194942.0581540772,32722.776740973408,0.0,0.0,0.0,0.0,0.0,0.0,670247.3654984057,51.618596824547278,0.0010569763104967536,51.618596824547278,0.0032910038469642149,52.118180654474439,51.618596824547278,6.875606080102901,24752.181888370444,0.0,0.0,0.0,0.0,24011.52555533737,52.6666666666667 
 03/16  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139672.47914328037,50.91000026843483,0.00022117280399248666,50.91000026843483,0.0,51.618596824547278,50.91000026843483,0.0,0.0,1137306.8163772943,1421633.5204716179,0.0,0.0,0.0,52.6666666666667 
 03/17  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.59897998802031,0.0,52.59897998802031,0.0,50.91000026843483,52.59897998802031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 03/17  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.47582156798403,0.0,52.47582156798403,0.0,52.59897998802031,52.47582156798403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 03/17  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851280.2414771873,51.7120685361465,0.0029213198619989679,51.7120685361465,0.0,52.47582156798403,51.7120685361465,0.0,0.0,1245704.493418169,1557130.616772711,0.0,0.0,0.0,52.6666666666667 
 03/17  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476304.5748358622,51.55301311668493,0.0007521584591538787,51.55301311668493,0.0,51.7120685361465,51.55301311668493,0.0,0.0,1157234.707212406,1446543.3840155074,0.0,0.0,0.0,52.6666666666667 
 03/17  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160090.76534461289,52.09349580961707,0.00025232118962501546,52.09349580961707,0.0,51.55301311668493,52.09349580961707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 03/17  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540677.3221577084,51.345727414770099,0.0008554894965463061,51.345727414770099,0.0,52.09349580961707,51.345727414770099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 03/17  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.74834783397052,0.0,50.74834783397052,0.0,51.345727414770099,50.74834783397052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 03/17  08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558280.1003139154,52.0877947500956,0.0008779186327120874,52.0877947500956,0.0,50.74834783397052,52.0877947500956,0.0,0.0,1162374.2134383759,1452967.7667979699,0.0,0.0,0.0,52.6666666666667 
 03/17  09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.565246582562419,0.0,51.565246582562419,0.0,52.0877947500956,51.565246582562419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 03/17  10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.44036329170845,0.0,51.44036329170845,0.0,51.565246582562419,51.44036329170845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6666666666667 
 03/17  11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2602852.8726716579,51.65079086665776,0.004104429103083751,51.65079086665776,0.0,51.44036329170845,51.65079086665776,0.0,0.0,2601807.235002845,3252259.043753556,0.0,0.0,0.0,52.6666666666667 
 03/17  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502625.1723707035,51.50073000287381,0.002378503083288776,51.50073000287381,0.0,51.65079086665776,51.50073000287381,0.0,0.0,1457808.1063057038,1822260.1328821297,0.0,0.0,0.0,52.6666666666667 
 03/17  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4234954.171882412,51.662236836583428,0.0066835597829420739,51.662236836583428,0.0,51.50073000287381,51.662236836583428,0.0,0.0,4273212.831282714,5341516.0391033929,0.0,0.0,0.0,52.6666666666667 
